onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
6.005526404	2.7	forage	0	7.342	n/a	n/a	n/a	-14.45545663	65	20	61.76399577	0
16.44836138	2.7	engage	0	1.154	18.3	85.2	0	n/a	n/a	n/a	n/a	n/a
25.35489186	2.7	forage	0	4.318	n/a	n/a	n/a	19.01059974	91.66666667	5	40.61163925	1
39.21724566	2.7	forage	0	3.054	n/a	n/a	n/a	-22.42426437	73.33333333	10	69.07741059	0
45.3299143	2.7	engage	0	1.265	63.7	79.2	0	n/a	n/a	n/a	n/a	n/a
54.1661297	2.7	forage	0	4.736	n/a	n/a	n/a	28.38349681	88.33333333	10	30.29716815	1
64.24921684	2.7	forage	0	5.159	n/a	n/a	n/a	-21.03175729	80	10	71.5	0
73.46154715	2.7	engage	0	1.149	4.9	104.65	0	n/a	n/a	n/a	n/a	n/a
87.34847796	2.7	forage	0	5.267	n/a	n/a	n/a	17.74147679	80	5	36.35848297	1
101.3666409	2.7	forage	0	3.019	n/a	n/a	n/a	-2.0610868	71.66666667	20	51.20220311	0
107.5427659	2.7	engage	0	1.948	50.4	59	0	n/a	n/a	n/a	n/a	n/a
118.183206	2.7	forage	0	7.058	n/a	n/a	n/a	-21.48329896	68.33333333	10	68.93051154	1
132.7840019	2.7	forage	0	3.651	n/a	n/a	n/a	23.44138122	85	10	32.30174539	0
139.4908646	2.7	engage	0	1.553	14.8	36.6	1	n/a	n/a	n/a	n/a	n/a
150.6480522	2.7	forage	0	6.337	n/a	n/a	n/a	-8.395377496	68.33333333	20	54.30478849	0
161.939384	2.7	engage	0	2.27	24	10.5	0	n/a	n/a	n/a	n/a	n/a
172.5596696	2.7	forage	0	6.719	n/a	n/a	n/a	12.47474473	78.33333333	5	40.43624566	1
187.7268378	2.7	forage	0	3.12	n/a	n/a	n/a	-0.468822829	73.33333333	5	50.64669785	0
193.7541434	2.7	engage	0	2.439	29.4	67.5	0	n/a	n/a	n/a	n/a	n/a
203.795454	2.7	forage	0	12.801	n/a	n/a	n/a	0.246768271	95	10	57.19684624	0
222.5523702	2.7	engage	0	3.77	42.9	14.5	1	n/a	n/a	n/a	n/a	n/a
232.9770041	2.7	forage	0	3.771	n/a	n/a	n/a	-17.46529182	73.33333333	5	67.30604597	0
241.0012534	2.7	engage	0	2.49	35.75	25.85	1	n/a	n/a	n/a	n/a	n/a
252.238925	2.7	forage	0	2.65	n/a	n/a	n/a	-21.36828798	61.66666667	5	65.65944872	0
260.7833444	2.7	engage	0	1.371	74.1	36.45	1	n/a	n/a	n/a	n/a	n/a
270.8721074	2.7	forage	0	6.264	n/a	n/a	n/a	28.8509364	90	5	30.28610231	1
286.5184265	2.7	forage	0	9.601	n/a	n/a	n/a	13.88783428	90	5	43.90040742	1
304.6182586	2.7	forage	0	7.041	n/a	n/a	n/a	10.65793639	85	20	46.92580856	0
315.8633385	2.7	engage	0	2.16	22.95	12.2	1	n/a	n/a	n/a	n/a	n/a
327.3211571	2.7	forage	0	11.082	n/a	n/a	n/a	-1.428821488	68.33333333	5	47.22541623	0
342.4449854	2.7	engage	0	1.038	19.8	65.2	0	n/a	n/a	n/a	n/a	n/a
352.182048	2.7	forage	0	6.496	n/a	n/a	n/a	-7.918458159	71.66666667	5	56.53953523	0
363.727095	2.7	engage	0	3.858	68.75	45.45	0	n/a	n/a	n/a	n/a	n/a
375.7346389	2.7	forage	0	9.836	n/a	n/a	n/a	-13.03194675	68.33333333	20	60.11712188	0
390.8254544	2.7	engage	0	0.954	8.85	64.9	0	n/a	n/a	n/a	n/a	n/a
400.0809262	2.7	forage	0	6.824	n/a	n/a	n/a	4.143678219	75	20	46.92580856	0
411.1075105	2.7	engage	0	0.991	23.6	70.65	0	n/a	n/a	n/a	n/a	n/a
421.3960164	2.7	forage	0	4.444	n/a	n/a	n/a	-10.10700501	65	10	58.14020925	0
432.9894757	2.7	engage	0	2.539	42.5	63.8	0	n/a	n/a	n/a	n/a	n/a
446.02926	2.7	forage	0	4.236	n/a	n/a	n/a	13.48946398	71.66666667	5	36.3604195	1
456.0104067	2.7	forage	0	4.828	n/a	n/a	n/a	-7.833601596	71.66666667	5	54.31253458	0
465.6875277	2.7	engage	0	0.82	6.6	65	0	n/a	n/a	n/a	n/a	n/a
477.9922844	2.7	forage	0	9.497	n/a	n/a	n/a	5.282666868	68.33333333	10	42.53239274	1
493.7735814	2.7	forage	0	3.305	n/a	n/a	n/a	11.36482236	65	5	36.3604195	1
505.5795798	2.7	forage	0	2.057	n/a	n/a	n/a	-10.35663196	66.66666667	10	55	0
512.3345718	2.7	engage	0	1.3	62	13.5	1	n/a	n/a	n/a	n/a	n/a
525.3227624	2.7	forage	0	6.021	n/a	n/a	n/a	-12.55877136	78.33333333	20	65.85061114	0
539.1996041	2.7	engage	0	0.882	15.9	99.6	0	n/a	n/a	n/a	n/a	n/a
549.4871486	2.7	forage	0	13.327	n/a	n/a	n/a	32.66533206	75	10	20.30222323	1
568.0524382	2.7	forage	0	1.27	n/a	n/a	n/a	-20.36050333	55	20	60.86821588	0
574.9977349	2.7	engage	0	2.452	40.6	56.4	1	n/a	n/a	n/a	n/a	n/a
587.8032949	2.7	forage	0	6.309	n/a	n/a	n/a	-16.31545865	71.66666667	10	66.37596197	0
598.3126614	2.7	engage	0	1.022	39.9	116.35	0	n/a	n/a	n/a	n/a	n/a
608.7499111	2.7	forage	0	1.778	n/a	n/a	n/a	2.585275724	75	10	45.88368291	0
616.3451254	2.7	engage	0	0.989	54.25	45	1	n/a	n/a	n/a	n/a	n/a
625.6816834	2.7	forage	0	7.516	n/a	n/a	n/a	11.04870815	78.33333333	5	42.53654243	1
641.1013347	2.7	forage	0	4.364	n/a	n/a	n/a	-15.08296363	68.33333333	10	63.0313113	0
650.3594873	2.7	engage	0	2.723	28.2	18.25	1	n/a	n/a	n/a	n/a	n/a
659.2316371	2.7	forage	0	10.784	n/a	n/a	n/a	-10.85275053	76.66666667	10	60.5	0
672.9246961	2.7	engage	0	5.303	13.6	50.6	1	n/a	n/a	n/a	n/a	n/a
689.1803291	2.7	forage	0	2.597	n/a	n/a	n/a	28.65505256	90	5	25.59501534	0
699.0231579	2.7	engage	0	1.57	12	25.6	0	n/a	n/a	n/a	n/a	n/a
709.7311627	2.7	forage	0	4.335	n/a	n/a	n/a	7.967756484	83.33333333	20	46.92580856	1
719.7639333	2.7	forage	0	1.912	n/a	n/a	n/a	-9.895850309	70	10	58.13854937	0
727.5089469	2.7	engage	0	1.85	56.65	62.5	0	n/a	n/a	n/a	n/a	n/a
736.3462501	2.7	forage	0	13.881	n/a	n/a	n/a	32.98946901	86.66666667	5	20.56254716	1
757.2747167	2.7	forage	0	4.77	n/a	n/a	n/a	-7.789412001	68.33333333	5	56.09579498	0
766.0523329	2.7	engage	0	1.749	23.1	39	0	n/a	n/a	n/a	n/a	n/a
776.6415139	2.7	forage	0	6.942	n/a	n/a	n/a	17.26966618	83.33333333	5	35.39824456	1
794.2222897	2.7	forage	0	2.724	n/a	n/a	n/a	3.736713445	81.66666667	5	46.92580856	0
802.0501628	2.7	engage	0	4.527	35.1	16.2	1	n/a	n/a	n/a	n/a	n/a
817.2749498	2.7	forage	0	12.271	n/a	n/a	n/a	1.575831196	88.33333333	10	52.79568432	0
833.5481927	2.7	engage	0	1.03	9.8	46	0	n/a	n/a	n/a	n/a	n/a
