onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
6.005692135	2.7	forage	0	5.01	n/a	n/a	n/a	-4.460050635	58.33333333	5	47.22541623	0
15.27789674	2.7	engage	0	0.947	31.5	64.8	0	n/a	n/a	n/a	n/a	n/a
26.11879663	2.7	forage	0	3.96	n/a	n/a	n/a	28.23342555	85	10	26.38622303	1
37.61522202	2.7	forage	0	6.12	n/a	n/a	n/a	-14.37154067	65	20	60.86129973	0
48.8425324	2.7	engage	0	1.749	91.8	45.85	1	n/a	n/a	n/a	n/a	n/a
60.38052637	2.7	forage	0	4.959	n/a	n/a	n/a	10.7792549	63.33333333	5	35.56450883	0
69.491322	2.7	engage	0	2.818	17.8	18.9	1	n/a	n/a	n/a	n/a	n/a
80.71240018	2.7	forage	0	7.724	n/a	n/a	n/a	-7.959881294	78.33333333	5	61.68764147	0
91.53994052	2.7	engage	0	2.365	74.4	37.8	1	n/a	n/a	n/a	n/a	n/a
105.1950196	2.7	forage	0	11.681	n/a	n/a	n/a	-12.49901581	85	20	65.83816206	0
121.0213965	2.7	engage	0	1.09	102.6	9.3	1	n/a	n/a	n/a	n/a	n/a
131.3622424	2.7	forage	0	9.347	n/a	n/a	n/a	10.48488507	71.66666667	20	41.78074544	0
144.8533268	2.7	engage	0	1.401	36.8	52.5	0	n/a	n/a	n/a	n/a	n/a
153.9584507	2.7	forage	0	9.208	n/a	n/a	n/a	-5.859602971	71.66666667	5	55	1
169.855524	2.7	forage	0	4.043	n/a	n/a	n/a	-10.07209228	61.66666667	20	55.55799507	0
178.0512709	2.7	engage	0	1.177	75.9	19.6	1	n/a	n/a	n/a	n/a	n/a
191.4409448	2.7	forage	0	11.127	n/a	n/a	n/a	-4.119739114	66.66666667	20	52.77244605	0
207.5661263	2.7	engage	0	1.633	29	20	0	n/a	n/a	n/a	n/a	n/a
218.4539208	2.7	forage	0	9.096	n/a	n/a	n/a	16.15806549	76.66666667	5	40.60444646	1
233.2355195	2.7	forage	0	4.335	n/a	n/a	n/a	-6.212068474	76.66666667	20	60.11712188	0
244.8304666	2.7	engage	0	1.216	9.9	51.7	0	n/a	n/a	n/a	n/a	n/a
255.2206198	2.7	forage	0	2.147	n/a	n/a	n/a	-14.63066579	71.66666667	5	63.6050752	0
260.8128728	2.7	engage	0	0.96	99.6	24.75	1	n/a	n/a	n/a	n/a	n/a
269.9031275	2.7	forage	0	9.777	n/a	n/a	n/a	32.91899804	83.33333333	10	20.56254716	1
285.0153384	2.7	forage	0	1.822	n/a	n/a	n/a	-10.66511074	61.66666667	5	55.68967859	0
292.760931	2.7	engage	0	1.63	77	48.4	1	n/a	n/a	n/a	n/a	n/a
305.9008383	2.7	forage	0	2.075	n/a	n/a	n/a	-12.38643931	76.66666667	5	61.91947085	0
312.5965769	2.7	engage	0	1.12	77	34.8	1	n/a	n/a	n/a	n/a	n/a
321.4513348	2.7	forage	0	4.693	n/a	n/a	n/a	-19.44980299	65	10	65.66608822	0
329.3586531	2.7	engage	0	1.069	48.15	74.75	0	n/a	n/a	n/a	n/a	n/a
339.7694674	2.7	forage	0	2.089	n/a	n/a	n/a	13.48916889	91.66666667	20	47.22541623	0
347.4741741	2.7	engage	0	2.452	72.45	56.8	1	n/a	n/a	n/a	n/a	n/a
361.9288234	2.7	forage	0	10.989	n/a	n/a	n/a	-21.44294553	73.33333333	5	71.4723354	0
377.9223088	2.7	engage	0	1.061	9.45	49.4	0	n/a	n/a	n/a	n/a	n/a
392.8106463	2.7	forage	0	7.644	n/a	n/a	n/a	-15.76345757	61.66666667	10	56.09579498	0
404.6540431	2.7	engage	0	0.855	78.1	16.2	1	n/a	n/a	n/a	n/a	n/a
417.495863	2.7	forage	0	1.912	n/a	n/a	n/a	-6.067954328	76.66666667	5	60.5943363	0
423.4529175	2.7	engage	0	1.448	41.6	48.6	1	n/a	n/a	n/a	n/a	n/a
435.6412123	2.7	forage	0	3.317	n/a	n/a	n/a	-10.9470315	78.33333333	20	61.76399577	0
445.0515415	2.7	engage	0	0.644	27	107.4	0	n/a	n/a	n/a	n/a	n/a
455.5925995	2.7	forage	0	7.119	n/a	n/a	n/a	-19.8634626	73.33333333	10	70.4617474	0
465.9835062	2.7	engage	0	5.006	31.8	35.75	1	n/a	n/a	n/a	n/a	n/a
479.8891185	2.7	forage	0	3.621	n/a	n/a	n/a	33.66631122	93.33333333	10	26.38622303	1
490.6530003	2.7	forage	0	4.136	n/a	n/a	n/a	-24.09105679	63.33333333	20	69.07741059	0
499.0482426	2.7	engage	0	1.232	99.45	43.2	1	n/a	n/a	n/a	n/a	n/a
508.0384716	2.7	forage	0	9.249	n/a	n/a	n/a	-18.46960917	66.66666667	10	67.46816056	0
523.4300387	2.7	engage	0	1.842	43.55	33	0	n/a	n/a	n/a	n/a	n/a
533.5186648	2.7	forage	0	14.798	n/a	n/a	n/a	14.99836527	73.33333333	20	35.39824456	0
552.5782387	2.7	engage	0	1.965	27.3	30.75	0	n/a	n/a	n/a	n/a	n/a
563.3257088	2.7	forage	0	2.04	n/a	n/a	n/a	39.33248328	101.6666667	5	20.30222323	1
574.7327449	2.7	forage	0	4.169	n/a	n/a	n/a	6.564202002	83.33333333	20	51.20220311	0
585.8595078	2.7	engage	0	0.973	16	57	0	n/a	n/a	n/a	n/a	n/a
593.8005853	2.7	forage	0	11.191	n/a	n/a	n/a	3.796081686	78.33333333	5	49.5	1
610.5294509	2.7	forage	0	10.723	n/a	n/a	n/a	-9.327674664	73.33333333	5	60.11712188	0
624.5071346	2.7	engage	0	1.716	21.75	90.2	0	n/a	n/a	n/a	n/a	n/a
633.4947423	2.7	forage	0	10.167	n/a	n/a	n/a	12.23791727	76.66666667	20	40.42545647	0
648.5557177	2.7	engage	0	2.532	66.4	30.5	1	n/a	n/a	n/a	n/a	n/a
660.5277997	2.7	forage	0	2.077	n/a	n/a	n/a	26.33030364	83.33333333	5	25.31338967	1
670.9640596	2.7	forage	0	4.387	n/a	n/a	n/a	-5.788855356	66.66666667	5	51.20220311	0
680.6203769	2.7	engage	0	2.484	67.6	48.5	1	n/a	n/a	n/a	n/a	n/a
693.8969687	2.7	forage	0	5.601	n/a	n/a	n/a	-16.05539292	81.66666667	10	67.30604597	0
703.618974	2.7	engage	0	1.598	102.05	51.15	1	n/a	n/a	n/a	n/a	n/a
713.8613736	2.7	forage	0	9.187	n/a	n/a	n/a	-3.386756199	66.66666667	5	51.46999648	0
729.1674231	2.7	engage	0	1.353	23.75	62.5	0	n/a	n/a	n/a	n/a	n/a
743.9730524	2.7	forage	0	5.265	n/a	n/a	n/a	-0.961898295	85	20	57.19684624	0
753.1325972	2.7	engage	0	1.258	57.75	19.5	1	n/a	n/a	n/a	n/a	n/a
763.8698403	2.7	forage	0	4.599	n/a	n/a	n/a	9.257203695	83.33333333	10	43.90040742	0
771.5148075	2.7	engage	0	4.155	13.9	51.2	0	n/a	n/a	n/a	n/a	n/a
785.169442	2.7	forage	0	11.099	n/a	n/a	n/a	-2.726826283	76.66666667	20	58.68741512	0
801.1796938	2.7	engage	0	4.477	16.2	26.95	1	n/a	n/a	n/a	n/a	n/a
813.0544987	2.7	forage	0	4.712	n/a	n/a	n/a	24.02665359	70	5	25.60110155	1
823.7164494	2.7	forage	0	12.775	n/a	n/a	n/a	-10.0399829	63.33333333	20	54.31253458	0
