onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
6.005619637	2.7	forage	0	3.854	n/a	n/a	n/a	-1.778889392	81.66666667	10	54.31253458	0
12.9153094	2.7	engage	0	3.505	15.45	76	0	n/a	n/a	n/a	n/a	n/a
23.92098198	2.7	forage	0	2.332	n/a	n/a	n/a	6.450131616	75	20	45.88368291	0
32.66412791	2.7	engage	0	4.188	42	47.7	0	n/a	n/a	n/a	n/a	n/a
47.15405844	2.7	forage	0	3.659	n/a	n/a	n/a	7.371381386	76.66666667	10	46.92580856	1
57.80097522	2.7	forage	0	1.579	n/a	n/a	n/a	-13.26279865	65	10	60.57220462	0
65.34882393	2.7	engage	0	3.612	37.2	27.6	1	n/a	n/a	n/a	n/a	n/a
75.20174774	2.7	forage	0	2.42	n/a	n/a	n/a	22.76411482	81.66666667	10	32.28846637	1
84.09895413	2.7	forage	0	2.543	n/a	n/a	n/a	5.887470449	73.33333333	5	46.92580856	1
94.59967439	2.7	forage	0	2.348	n/a	n/a	n/a	24.34368996	80	5	30.88199789	0
101.1933029	2.7	engage	0	1.66	10.5	52.5	0	n/a	n/a	n/a	n/a	n/a
110.2839021	2.7	forage	0	3.098	n/a	n/a	n/a	14.43933739	75	10	38.14589306	1
121.4306556	2.7	forage	0	5.75	n/a	n/a	n/a	-10.35615244	63.33333333	5	57.19684624	0
130.224776	2.7	engage	0	4.037	24.75	29	0	n/a	n/a	n/a	n/a	n/a
140.7142017	2.7	forage	0	1.906	n/a	n/a	n/a	10.53530842	76.66666667	5	41.17599718	1
150.0119694	2.7	forage	0	2.398	n/a	n/a	n/a	1.822599467	76.66666667	20	48.43269956	1
159.2134283	2.7	forage	0	3.4	n/a	n/a	n/a	-3.665135892	73.33333333	5	52.79568432	0
169.5723595	2.7	engage	0	2.057	26	67	0	n/a	n/a	n/a	n/a	n/a
177.9773848	2.7	forage	0	2.106	n/a	n/a	n/a	8.131973576	78.33333333	5	45.44575223	0
186.7713953	2.7	engage	0	3.634	24.9	76.5	0	n/a	n/a	n/a	n/a	n/a
199.8440361	2.7	forage	0	2.424	n/a	n/a	n/a	-6.49767785	73.33333333	5	54.30478849	1
209.5408471	2.7	forage	0	1.99	n/a	n/a	n/a	-25.62030079	63.33333333	10	67.46816056	0
217.4860664	2.7	engage	0	1.657	55.9	26.7	1	n/a	n/a	n/a	n/a	n/a
228.4275933	2.7	forage	0	1.651	n/a	n/a	n/a	8.263896853	70	5	41.7829586	0
236.134947	2.7	engage	0	3.375	56	70.8	0	n/a	n/a	n/a	n/a	n/a
250.158693	2.7	forage	0	1.648	n/a	n/a	n/a	6.712853143	70	10	45.87704341	0
256.8504186	2.7	engage	0	1.873	32.4	20.3	1	n/a	n/a	n/a	n/a	n/a
266.4711579	2.7	forage	0	6.476	n/a	n/a	n/a	-20.11085794	78.33333333	10	68.91723253	0
278.1490306	2.7	engage	0	1.408	103.35	34.5	1	n/a	n/a	n/a	n/a	n/a
288.1365062	2.7	forage	0	3.082	n/a	n/a	n/a	-16.03047633	71.66666667	20	64.60349077	1
298.0238177	2.7	forage	0	1.807	n/a	n/a	n/a	7.031346512	75	5	45.8283537	1
307.1892054	2.7	forage	0	3.369	n/a	n/a	n/a	-6.551605385	70	5	56.09579498	0
314.7301641	2.7	engage	0	1.244	63.8	19.5	1	n/a	n/a	n/a	n/a	n/a
325.9187603	2.7	forage	0	1.854	n/a	n/a	n/a	8.693306842	75	5	43.89210804	1
335.3162802	2.7	forage	0	1.285	n/a	n/a	n/a	5.175272874	68.33333333	5	45.8283537	1
349.1163112	2.7	forage	0	1.126	n/a	n/a	n/a	-26.69955234	66.66666667	20	71.5	1
358.2503245	2.7	forage	0	2.09	n/a	n/a	n/a	4.552782389	70	10	46.92580856	1
366.899667	2.7	forage	0	2.953	n/a	n/a	n/a	10.23656758	73.33333333	5	42.53654243	1
376.7511456	2.7	forage	0	3.854	n/a	n/a	n/a	-9.168363429	65	20	57.20348574	0
383.5093221	2.7	engage	0	4.313	43.75	23.65	0	n/a	n/a	n/a	n/a	n/a
396.3198125	2.7	forage	0	3.69	n/a	n/a	n/a	-21.70404406	73.33333333	5	70.45427795	0
405.9245399	2.7	engage	0	2.562	50.7	35	0	n/a	n/a	n/a	n/a	n/a
414.7783759	2.7	forage	0	3.408	n/a	n/a	n/a	-9.543956541	63.33333333	20	56.09579498	0
424.2900604	2.7	engage	0	3.411	55.55	26.1	1	n/a	n/a	n/a	n/a	n/a
436.7960915	2.7	forage	0	3.448	n/a	n/a	n/a	-9.262994819	71.66666667	5	61.91947085	0
443.3888615	2.7	engage	0	6.962	85.5	94.2	1	n/a	n/a	n/a	n/a	n/a
457.1967966	2.7	forage	0	2.682	n/a	n/a	n/a	15.3852271	88.33333333	20	43.90040742	1
466.009168	2.7	forage	0	2.49	n/a	n/a	n/a	-3.487326258	71.66666667	10	56.54562145	0
474.7036949	2.7	engage	0	3.016	62.55	45.1	1	n/a	n/a	n/a	n/a	n/a
486.1598041	2.7	forage	0	1.558	n/a	n/a	n/a	-9.55872944	95	20	66	0
494.9524083	2.7	engage	0	4.621	68.4	15.8	0	n/a	n/a	n/a	n/a	n/a
507.9288993	2.7	forage	0	6.943	n/a	n/a	n/a	-26.85416059	70	10	71.5	1
521.0750313	2.7	forage	0	1.339	n/a	n/a	n/a	9.398459165	70	20	41.7829586	0
528.7670101	2.7	engage	0	1.567	38.5	71.2	0	n/a	n/a	n/a	n/a	n/a
537.1216299	2.7	forage	0	1.672	n/a	n/a	n/a	-20.20893818	73.33333333	10	69.07907047	0
543.7661466	2.7	engage	0	2.169	37.2	61.1	0	n/a	n/a	n/a	n/a	n/a
552.9875855	2.7	forage	0	4.159	n/a	n/a	n/a	13.2049243	70	20	36.65643076	0
562.148297	2.7	engage	0	1.159	6.6	25.55	0	n/a	n/a	n/a	n/a	n/a
572.3918037	2.7	forage	0	5.072	n/a	n/a	n/a	-17.649243	88.33333333	10	71.4723354	0
581.5304855	2.7	engage	0	1.243	93.6	22.8	1	n/a	n/a	n/a	n/a	n/a
594.2762385	2.7	forage	0	3.751	n/a	n/a	n/a	10.09638181	76.66666667	10	42.53239274	0
605.2956874	2.7	engage	0	1.19	67.6	21.6	1	n/a	n/a	n/a	n/a	n/a
616.0335159	2.7	forage	0	2.539	n/a	n/a	n/a	-8.715733615	73.33333333	10	60.86821588	0
623.5778989	2.7	engage	0	1.268	45.15	35.4	1	n/a	n/a	n/a	n/a	n/a
634.987192	2.7	forage	0	2.438	n/a	n/a	n/a	-14.50785339	61.66666667	20	60.86129973	0
640.8934687	2.7	engage	0	3.185	41.4	31.5	1	n/a	n/a	n/a	n/a	n/a
653.5843433	2.7	forage	0	1.685	n/a	n/a	n/a	-25.68566303	56.66666667	10	65.65944872	0
660.5089053	2.7	engage	0	1.689	68.25	27.45	1	n/a	n/a	n/a	n/a	n/a
670.9524194	2.7	forage	0	2.714	n/a	n/a	n/a	-26.07682209	63.33333333	10	68.91723253	0
677.5246199	2.7	engage	0	1.594	49.4	32.25	1	n/a	n/a	n/a	n/a	n/a
686.6628957	2.7	forage	0	1.838	n/a	n/a	n/a	39.68262495	85	5	15.14305115	1
695.5187719	2.7	forage	0	2.347	n/a	n/a	n/a	-0.756221183	66.66666667	20	50.64669785	0
702.1230256	2.7	engage	0	1.207	25.2	21	1	n/a	n/a	n/a	n/a	n/a
712.3620889	2.7	forage	0	2.665	n/a	n/a	n/a	22.26657613	83.33333333	20	36.35848297	0
719.2219809	2.7	engage	0	1.864	57.4	34.8	1	n/a	n/a	n/a	n/a	n/a
